iso3,date,obesity_prevalence,diabetes_treatment,polluting_cooking_fuels,hypertension_treatment,mean_years_schooling,expected_years_schooling,alcohol_consumption,life_expectancy
TJK,2005,12.8379515,17.1461975,34.625,29.5,11.0286,11.0172,5.6147811475000005,67.4384
TJK,2006,13.385392,17.3423835,31.85,30.25,11.0574,11.205,5.2495295965,67.95
TJK,2007,13.954981,17.549103000000002,29.35,30.9,11.0858,11.2154,4.8241916604999995,68.1624
TJK,2008,14.544028999999998,17.7684825,27.299999999999997,31.45,11.1146,11.5056,4.8321332835,68.6454
TJK,2009,15.1499785,18.003039,25.0,31.9,11.1434,11.522,4.9126427900000005,69.0066
TJK,2010,15.768047500000002,18.250098,23.05,32.3,11.172,11.5356,5.2198722405,68.7104
TJK,2011,16.3974915,18.5119785,21.4,32.599999999999994,11.2008,11.5138,5.4047179954999995,69.1274
TJK,2012,17.038656,18.7850845,19.85,32.8,11.2292,11.544,5.635531586,69.473
TJK,2013,17.689142500000003,19.0619425,18.3,32.900000000000006,11.2714,11.5398,5.8724097145,69.8392
TJK,2014,18.3454575,19.342234,17.2,33.05,11.3138,11.4956,6.1873148745,69.986
TJK,2015,19.0070345,19.6256055,15.95,33.05,11.3562,11.4522,6.349183851499999,70.1868
TJK,2016,19.672452,19.907585,14.65,33.1,11.3984,11.4098,6.4526414160000005,70.394
TJK,2017,20.3316385,20.1956695,13.75,33.15,11.4408,11.3678,6.29735726,70.7154
TJK,2018,20.982823000000003,20.499894,12.75,33.2,11.405,11.3562,6.1408545295,71.16839999999999
TJK,2019,21.633606,20.8225885,11.7,33.25,11.369,11.344399999999998,6.1408545295,71.6886
TJK,2020,22.290177,21.1637685,10.9,34.85,11.333,11.3326,5.2487304815,68.782
TJK,2021,22.954013,21.5211785,10.2,34.85,11.333,11.3326,11.3269366655,72.424
TJK,2022,23.6247315,21.895081,9.4,34.85,11.333,11.3326,11.3269366655,72.1144
TKM,2010,16.0168345,8.75065325,0.1,43.75,10.934333333333331,10.241333333333332,14.8820491685,68.86516666666667
TKM,2011,16.4794365,8.89867455,0.1,44.15,10.927166666666666,10.537166666666666,16.2103490095,69.07083333333334
TKM,2012,16.936136,9.07601665,0.1,44.5,10.92,10.833333333333334,16.3752721385,69.1575
TKM,2013,17.3862005,9.28385605,0.1,44.8,10.912999999999998,11.129166666666668,16.531879601,69.1075
TKM,2014,17.826870500000002,9.52642095,0.1,44.95,10.906166666666666,11.425333333333334,16.5762478555,68.91433333333333
TKM,2015,18.259897,9.79713625,0.05,45.099999999999994,10.898833333333334,11.721000000000002,16.3574485695,69.01766666666667
TKM,2016,18.688156,10.090534900000002,0.05,45.25,10.959166666666668,12.014166666666666,16.0934753755,69.01516666666667
TKM,2017,19.104554,10.4079993,0.05,45.3,11.018666666666666,12.0905,15.5580172745,69.15716666666667
TKM,2018,19.509687999999997,10.75257265,0.1,45.4,11.079,12.167,14.9468406575,69.03916666666667
TKM,2019,19.912688,11.1263666,0.1,45.45,11.139,12.243166666666667,14.9468406575,69.24849999999999
TKM,2020,20.3206145,11.5305435,0.1,34.85,11.203833333333334,12.553,13.6474609195,68.93233333333333
TKM,2021,20.7340755,11.965039,0.1,34.85,11.203833333333334,13.034999999999998,11.3269366655,69.51116666666667
TKM,2022,21.1563795,12.4309995,0.1,34.85,11.203833333333334,13.358833333333331,11.3269366655,69.65766666666667
TLS,2002,0.590742975,18.388507,97.8,15.0,3.718384615384615,10.398076923076925,1.364509238,59.92715384615384
TLS,2003,0.6305691800000001,18.572205,97.4,15.85,3.8504615384615386,10.76946153846154,1.2912539405,60.64769230769231
TLS,2004,0.6734455500000001,18.7442665,97.05,16.7,3.9873846153846153,11.140846153846155,1.2027022939999998,61.40192307692307
TLS,2005,0.71968534,18.9026965,96.6,17.65,4.129076923076923,11.51246153846154,0.810426678,62.09930769230769
TLS,2006,0.769390735,19.0415225,96.05,18.5,4.275615384615384,11.884,0.4548641695,62.84146153846154
TLS,2007,0.82249463,19.156942,95.45,19.35,4.427615384615384,12.25546153846154,0.1448455345,63.48923076923077
TLS,2008,0.87911719,19.251207,94.8,20.15,4.584846153846153,12.627076923076924,0.192192406,64.09292307692307
TLS,2009,0.9390325,19.326401500000003,94.0,20.8,4.747692307692308,12.99853846153846,0.3340099655,64.61607692307692
TLS,2010,1.002549655,19.385683,93.2,21.35,4.888923076923077,13.129923076923076,0.7550378995,65.1066923076923
TLS,2011,1.07096983,19.429666500000003,92.35,21.799999999999997,4.849846153846154,13.08276923076923,1.212641638,65.53992307692307
TLS,2012,1.144894345,19.4693435,91.35,22.2,4.812153846153846,13.037538461538462,1.523391255,65.96353846153846
TLS,2013,1.22539912,19.506011,90.2,22.5,4.776,12.994307692307691,1.46640751,66.36153846153846
TLS,2014,1.31341172,19.5483,89.05000000000001,22.8,4.740923076923076,12.952923076923078,1.3165915815,66.74715384615385
TLS,2015,1.40979748,19.597121,87.85,23.049999999999997,4.707307692307692,12.91323076923077,1.209041835,67.13492307692307
TLS,2016,1.51515285,19.649964,86.5,23.35,4.674538461538462,12.875230769230768,1.176712116,67.48123076923076
TLS,2017,1.62978105,19.7060005,85.25,23.6,4.835,12.886,1.199503881,67.78053846153846
TLS,2018,1.7537737,19.7707635,83.69999999999999,23.9,5.000846153846154,12.897153846153849,1.02758518,68.05284615384616
TLS,2019,1.88758995,19.847313,82.4,24.15,5.172307692307692,12.908,1.02758518,68.3036923076923
TLS,2020,2.0327268,19.9408105,81.05,34.85,5.349769230769231,12.919153846153849,0.4328552445,68.511
TLS,2021,2.1896923,20.0497195,79.69999999999999,34.85,5.349769230769231,12.919153846153849,11.3269366655,67.77261538461538
TLS,2022,2.35958195,20.174763,78.4,34.85,5.349769230769231,12.919153846153849,11.3269366655,69.09223076923077
TON,2000,53.627974,24.918957,51.150000000000006,22.1,9.5716,12.4752,4.8951636935,68.978
TON,2001,54.256839,25.017529,48.75,22.35,9.5756,12.6962,4.8951636935,69.127
TON,2002,54.893729,25.142376499999997,46.4,22.6,9.5798,12.7724,5.078125003,69.335
TON,2003,55.5418075,25.3007745,44.150000000000006,22.9,9.5838,13.5682,5.05174548,69.495
TON,2004,56.206286,25.49235,42.2,23.200000000000003,9.5878,13.703,5.4652928595,69.67
TON,2005,56.887886,25.7196865,39.9,23.549999999999997,9.5918,13.837799999999998,5.3852712745,69.768
TON,2006,57.593781,25.984856,38.0,23.85,9.5958,13.9726,5.5929459445,69.894
TON,2007,58.333741,26.28476,36.1,24.1,9.7568,14.1072,5.137193858,70.048
TON,2008,59.10594,26.624269,34.25,24.3,9.9178,14.2424,4.780722137,70.164
TON,2009,59.910683500000005,27.0046995,32.35,24.549999999999997,10.0788,14.377199999999998,4.3686920295,70.012
TON,2010,60.7357145,27.424952,30.25,24.8,10.24,14.512,4.023955997,70.323
TON,2011,61.5759675,27.8772365,28.35,24.950000000000003,10.4008,14.6466,2.8346972415,70.381
TON,2012,62.4312135,28.3583285,26.450000000000003,25.15,10.3932,14.7816,1.549054732,70.442
TON,2013,63.298711,28.8666305,24.35,25.25,10.3856,14.9166,0.8244139375,70.505
TON,2014,64.17860399999999,29.3977615,22.4,25.4,10.3778,15.0514,1.096153544,70.54
TON,2015,65.0664505,29.947473,20.299999999999997,25.5,10.3706,15.185999999999998,1.3173670414999998,70.607
TON,2016,65.96182300000001,30.500452,18.15,25.65,10.3626,15.321000000000002,1.4429169005,70.661
TON,2017,66.856432,31.0630705,16.5,25.75,10.3548,15.456,1.408006871,70.713
TON,2018,67.7367835,31.634794,14.65,25.85,10.3474,15.590800000000002,1.371450593,70.779
TON,2019,68.611136,32.2148725,13.05,25.95,10.3398,15.7258,1.371450593,70.871
TON,2020,69.478476,32.806353,11.6,34.85,10.3674,15.860400000000002,1.314934389,70.928
TON,2021,70.3358025,33.40894,10.325,34.85,10.3674,15.860400000000002,11.3269366655,70.986
TON,2022,71.18057,34.0135485,9.05,34.85,10.3674,15.860400000000002,11.3269366655,71.27
TTO,2000,19.7572685,39.213534,0.0,33.95,8.890600000000001,11.4584,9.731537024,69.102
TTO,2001,20.272718,39.320089,0.0,35.1,9.0588,11.5708,9.731537024,69.646
TTO,2002,20.767148,39.4060985,0.0,36.25,9.227,11.6824,9.995523687,70.488
TTO,2003,21.2410205,39.4689335,0.0,37.4,9.3954,11.7946,10.4380573785,69.729
TTO,2004,21.69192,39.502746,0.0,38.6,9.5634,11.9066,10.666976331,71.076
TTO,2005,22.1197485,39.512186,0.0,39.75,9.7318,12.022,10.9245139105,71.308
TTO,2006,22.525105,39.4963815,0.0,40.8,9.9,12.1384,11.0622407305,71.256
TTO,2007,22.9080195,39.4532445,0.0,41.849999999999994,10.046,12.2578,11.080828555,71.652
TTO,2008,23.2705775,39.393364000000005,0.0,42.75,10.191,12.377199999999998,11.0042989415,71.47
TTO,2009,23.615477,39.324187,0.0,43.55,10.1696,12.497,10.9330635025,73.126
TTO,2010,23.9449105,39.245341499999995,0.0,44.3,10.3128,12.617,10.9068248865,72.725
TTO,2011,24.260391,39.165485,0.0,44.95,10.4542,12.7374,10.9396247185,73.278
TTO,2012,24.5625085,39.0880555,0.0,45.45,10.5782,12.878800000000002,10.9685691235,73.716
TTO,2013,24.8555735,39.0054315,0.0,45.900000000000006,10.7028,13.022200000000002,11.040749322500002,73.962
TTO,2014,25.1526185,38.915476,0.0,46.150000000000006,10.8282,13.167599999999998,11.116163133,74.215
TTO,2015,25.4631575,38.8123975,0.0,46.35,10.9552,13.315,11.1048309335,74.503
TTO,2016,25.786202,38.6994155,0.0,46.5,11.0832,13.4638,10.9836351865,74.281
TTO,2017,26.119789500000003,38.5802645,0.0,46.6,11.2122,13.6146,10.823241348,74.23
TTO,2018,26.4590755,38.4660675,0.0,46.7,11.342,13.7672,10.8956002855,73.802
TTO,2019,26.8079855,38.353713,0.0,46.7,11.473400000000002,13.9218,10.8956002855,74.228
TTO,2020,27.1705205,38.245843,0.0,34.85,11.606,14.0788,10.910638508,74.406
TTO,2021,27.5462775,38.14784,0.0,34.85,11.6124,14.101,11.3269366655,72.971
TTO,2022,27.934740499999997,38.053299499999994,0.0,34.85,11.6184,14.1232,11.3269366655,74.708
TUN,2000,16.1447874,38.169557,9.0,21.0,4.720428571428571,12.434571428571427,17.2924262625,72.90214285714286
TUN,2001,16.65273285,38.956794,7.15,21.950000000000003,4.884285714285714,12.666285714285715,17.2924262625,73.027
TUN,2002,17.16055415,39.7792,5.6,23.0,5.048,12.799857142857144,17.1049987425,73.2672857142857
TUN,2003,17.6615505,40.6362575,4.45,24.15,5.211857142857142,12.894571428571428,17.131262477,73.51071428571429
TUN,2004,18.153353,41.5118605,3.5,25.4,5.375285714285715,13.232571428571427,17.2785012455,73.69371428571428
TUN,2005,18.6316435,42.3958315,2.7,26.65,5.539142857142857,13.516714285714286,17.52399254,73.96485714285714
TUN,2006,19.097003,43.274358,2.05,27.9,5.699142857142857,13.667857142857144,17.1805304795,74.12014285714285
TUN,2007,19.555956,44.143173,1.6,29.049999999999997,5.8591428571428565,13.764285714285714,17.0946515815,74.26957142857142
TUN,2008,20.0141315,44.997232999999994,1.25,30.15,6.019,13.864285714285714,16.8765761215,74.38142857142857
TUN,2009,20.4721435,45.8383755,0.95,31.15,6.179,13.846,16.876225828,74.46242857142856
TUN,2010,20.9295165,46.656391,0.7,32.05,6.3389999999999995,13.933000000000002,16.530631646499998,74.61471428571429
TUN,2011,21.387387,47.4378615,0.6,32.9,6.505,14.031714285714289,16.4409387415,74.65328571428572
TUN,2012,21.8480895,48.168796,0.45,33.6,6.426714285714286,14.044714285714289,16.8350973295,74.74228571428571
TUN,2013,22.312517,48.8350945,0.3999999999999999,34.2,6.547,14.07042857142857,17.690049501,74.84142857142857
TUN,2014,22.78732,49.4283545,0.35,34.7,6.667857142857143,14.005142857142856,18.455605774,74.84142857142857
TUN,2015,23.273841,49.9377055,0.3,35.2,6.788142857142857,14.110142857142858,19.008456355,74.88300000000001
TUN,2016,23.7726135,50.358918,0.25,35.6,6.908714285714287,14.340571428571428,19.053265535,74.97585714285715
TUN,2017,24.253738,50.7349685,0.2,35.849999999999994,7.124285714285714,14.405714285714286,18.8575095505,75.03428571428572
TUN,2018,24.7124315,51.1154145,0.2,36.1,7.340142857142857,14.470714285714283,18.7486531235,75.138
TUN,2019,25.164661,51.5019415,0.2,36.400000000000006,7.497571428571429,14.524285714285714,18.7486531235,75.18057142857143
TUN,2020,25.624393,51.8916935,0.15,34.85,7.658571428571428,14.578,16.6278557005,74.48714285714286
TUN,2021,26.091367499999997,52.275720500000006,0.15,34.85,7.658571428571428,14.578,11.3269366655,72.98357142857142
TUN,2022,26.5663545,52.643707,0.15,34.85,7.658571428571428,14.578,11.3269366655,73.46900000000001
TUR,2000,23.8210485,37.1916475,11.9,40.45,5.144833333333334,11.2155,22.413896425,71.70875
TUR,2001,24.403936,37.7849565,11.35,41.8,5.262833333333334,11.830916666666669,22.413896425,72.10266666666666
TUR,2002,24.976191,38.420623500000005,10.85,43.2,5.380833333333334,12.216,21.964654430000003,72.47466666666666
TUR,2003,25.5243125,39.110367,10.4,44.7,5.499,12.34475,21.313044405,72.80933333333333
TUR,2004,26.043743,39.8354065,10.2,46.35,5.697333333333333,12.191083333333331,20.01370213,73.19991666666667
TUR,2005,26.5226445,40.5875965,9.85,47.95,5.8823333333333325,12.083083333333336,18.78621732,73.53458333333333
TUR,2006,26.966031,41.3531345,9.5,49.55,6.023833333333333,12.47475,17.7168306715,73.88566666666667
TUR,2007,27.3855285,42.118606,9.3,51.0,6.095166666666667,12.695583333333332,17.716814424,74.27366666666667
TUR,2008,27.793146,42.8836675,9.1,52.3,5.99325,12.505,17.8732130825,74.57041666666667
TUR,2009,28.1884125,43.641637,8.9,53.45,6.5127500000000005,13.05125,18.154234111500003,74.76083333333334
TUR,2010,28.573516,44.3965975,8.75,54.45,7.035083333333334,13.980083333333331,18.046841865,74.94425
TUR,2011,28.950508,45.149569,8.55,55.3,7.290666666666667,14.565,17.8459967085,74.70108333333333
TUR,2012,29.329314,45.8679855,8.45,55.95,7.411833333333334,14.771583333333334,17.179644154,75.6195
TUR,2013,29.710543,46.525565,8.4,56.45,7.2545,16.8055,16.6123207765,76.42875
TUR,2014,30.101783,47.0930425,8.45,56.8,7.713416666666666,16.687833333333334,15.8129587465,76.48700000000001
TUR,2015,30.501786,47.5657325,8.375,57.05,7.872083333333333,17.111666666666668,15.2199722045,76.60275
TUR,2016,30.912616999999997,47.9440035,8.299999999999999,57.25,8.010083333333332,17.429916666666667,14.67407841,76.66208333333334
TUR,2017,31.3012065,48.279737999999995,8.35,57.2,8.175833333333333,17.718416666666666,14.550333215,77.07666666666667
TUR,2018,31.658452,48.620742500000006,8.299999999999999,57.2,8.020916666666666,17.8125,14.3631341275,77.563
TUR,2019,32.0017935,48.9715935,8.25,57.2,8.550666666666666,17.860416666666666,14.3631341275,77.833
TUR,2020,32.346466,49.326567,8.25,34.85,8.739166666666668,17.885416666666668,13.563739925,75.85108333333334
TUR,2021,32.6923225,49.679722,8.15,34.85,8.739166666666668,17.971333333333334,11.3269366655,76.033
TUR,2022,33.04148,50.022197,8.175,34.85,8.739166666666668,17.971333333333334,11.3269366655,78.476
TUV,2000,52.3614405,28.4690695,94.9,18.35,7.837,9.452666666666667,5.662277651,63.093
TUV,2001,52.8972045,28.633276,93.5,18.5,7.947333333333333,9.578666666666669,5.662277651,63.136
TUV,2002,53.427556,28.8369805,91.7,18.700000000000003,8.058666666666666,9.648666666666667,5.892651602,63.173
TUV,2003,53.955038,29.0835695,89.425,18.85,8.168999999999999,9.718666666666666,5.998443202,63.224
TUV,2004,54.4842395,29.370951499999997,86.4,19.05,8.279666666666666,9.788666666666666,6.1435360370000005,63.285
TUV,2005,55.013718999999995,29.704507999999997,82.775,19.25,8.390333333333333,9.858666666666666,5.7446438605,63.428
TUV,2006,55.5483085,30.082971,78.55,19.4,8.501,9.929,3.7443008355,63.519
TUV,2007,56.0932085,30.502431,73.775,19.55,8.611666666666666,9.999,4.223669796,63.522
TUV,2008,56.645116,30.9616565,68.25,19.700000000000003,8.722333333333333,10.069,4.251268291000001,63.539
TUV,2009,57.2012395,31.4615845,62.55,19.8,8.833,10.139333333333331,4.792021712,63.54
TUV,2010,57.7526595,32.0008445,56.95,19.9,8.943666666666667,10.209,5.122857918,63.569
TUV,2011,58.29916299999999,32.572745999999995,51.8,19.9,9.054,10.279333333333334,5.7569963775,63.565
TUV,2012,58.83914849999999,33.1718015,47.15,19.95,9.164666666666667,10.349333333333334,6.4259256465,63.555
TUV,2013,59.3764245,33.795753000000005,43.325,19.950000000000003,9.275666666666666,10.419333333333332,6.9585249875,63.598
TUV,2014,59.9124935,34.4350385,40.05,19.9,9.386,10.489666666666666,6.45326253,63.615
TUV,2015,60.447794,35.0864395,37.5,19.85,9.496666666666668,11.188333333333333,5.7496041475,63.65
TUV,2016,60.986,35.7343925,35.55,19.9,9.607333333333331,9.938666666666668,4.7074588845,63.698
TUV,2017,61.5244625,36.3874165,33.9,19.85,9.718,9.939666666666666,4.100500384,63.738
TUV,2018,62.056395499999994,37.0402855,32.9,19.85,9.828666666666663,9.939666666666666,4.0115965225,63.801
TUV,2019,62.5876695,37.699458,31.95,19.9,9.939,9.757,4.0115965225,63.867
TUV,2020,63.118926,38.361898,30.95,34.85,10.053666666666668,9.548333333333334,4.0404050515000005,63.97
TUV,2021,63.6490135,39.0319005,30.25,34.85,10.053666666666668,10.671,11.3269366655,64.134
TUV,2022,64.174113,39.700487,30.05,34.85,10.053666666666668,10.558666666666667,11.3269366655,64.439
TZA,2000,3.6226077,16.2746865,99.2,6.8,4.30868,6.84264,32.29472321,53.227520000000005
TZA,2001,3.866424850000001,16.3295945,99.15,7.050000000000001,4.31608,7.069400000000001,32.29472321,53.935
TZA,2002,4.1256478,16.373773,99.1,7.35,4.32516,7.30292,30.267994585000004,54.54348
TZA,2003,4.4000827000000005,16.411123500000002,98.95,7.65,4.41568,7.54188,29.899513925,55.48515999999999
TZA,2004,4.6888799500000005,16.439403,98.9,7.95,4.50652,7.78532,30.411862965,56.091080000000005
TZA,2005,4.9903068,16.454803,98.8,8.25,4.62368,8.0952,32.60623529,56.83756
TZA,2006,5.303874,16.4575595,98.75,8.6,4.74072,8.4048,33.403403205000004,57.491679999999995
TZA,2007,5.62849005,16.445739,98.65,8.95,4.85812,8.71404,32.87778895,58.14276
TZA,2008,5.96305775,16.418972,98.45,9.3,4.9754000000000005,9.02312,33.02921153,58.74992
TZA,2009,6.30644355,16.388032,98.2,9.65,5.09284,9.33184,32.788620745,59.601760000000006
TZA,2010,6.66024255,16.3492375,98.0,10.05,5.21032,9.6404,33.5446735,60.861639999999994
TZA,2011,7.026122300000001,16.300796,97.65,10.5,5.3132399999999995,9.36364,33.35412081,61.84196
TZA,2012,7.4043297,16.2416765,97.15,11.0,5.416320000000001,9.08576,32.97559913,62.86004
TZA,2013,7.7979272,16.1692085,96.7,11.5,5.41968,8.807279999999999,33.056166295,63.82724
TZA,2014,8.2111065,16.0872415,95.95,12.0,5.4236,8.52788,33.20865799,64.7774
TZA,2015,8.64471275,15.994969,95.25,12.6,5.42808,8.24768,33.135921415,65.59076
TZA,2016,9.1014549,15.893847,94.45,13.2,5.44012,7.94428,32.37179593,66.33648
TZA,2017,9.58294815,15.7876785,93.55,13.8,5.4522,8.208,31.353103775,66.95852
TZA,2018,10.08916985,15.6780105,92.65,14.45,5.46432,8.546,30.79396017,67.50224
TZA,2019,10.62046855,15.5746925,91.7,15.15,5.4698,8.88068,30.79396017,67.96296000000001
TZA,2020,11.179946,15.479621,90.6,34.85,5.475359999999999,9.20684,31.769014364999997,67.37344
TZA,2021,11.76708765,15.3962025,89.5,34.85,5.4562800000000005,8.67676,11.3269366655,67.16336
TZA,2022,12.38222585,15.328449,88.3,34.85,5.43736,8.634160000000001,11.3269366655,67.75283999999999
UGA,2000,1.876016725,19.1497855,97.9,9.05,4.2058888888888895,8.540222222222221,35.14500994,48.76177777777778
UGA,2001,2.00744404,19.2735305,98.1,9.4,4.287555555555556,9.106444444444444,35.14500994,49.431666666666665
UGA,2002,2.147692455,19.406347500000003,98.2,9.75,4.369777777777778,9.672666666666666,34.823876705,50.07922222222223
UGA,2003,2.296622745,19.5487975,98.3,10.15,4.5571111111111104,10.239,34.459186405,50.80544444444445
UGA,2004,2.453657645,19.694665,98.4,10.5,4.7443333333333335,10.805222222222222,34.29230461,51.99466666666667
UGA,2005,2.61822876,19.8447135,98.425,10.95,4.9317777777777785,10.773555555555555,34.207872455,53.43622222222222
UGA,2006,2.7900523899999996,19.9957385,98.45,11.35,5.119222222222223,10.741777777777775,34.09201103,54.84111111111111
UGA,2007,2.9691044,20.1500575,98.45,11.75,5.263999999999999,10.764444444444443,32.47053787,55.67655555555555
UGA,2008,3.15559255,20.3068445,98.5,12.15,5.408777777777778,10.787777777777778,30.780930415,56.230222222222224
UGA,2009,3.3503161500000003,20.476012,98.5,12.6,5.757222222222222,10.811444444444444,29.34992361,56.86233333333333
UGA,2010,3.5551459000000003,20.657519,98.5,13.0,6.102222222222222,10.83522222222222,29.16915755,57.39611111111112
UGA,2011,3.7723753,20.8451065,98.5,13.5,5.667666666666666,10.859555555555556,29.05766183,58.27522222222222
UGA,2012,4.0043782,21.039692,98.5,13.95,5.2876666666666665,10.934888888888889,28.638219569999997,59.06077777777778
UGA,2013,4.2543036,21.239505,98.5,14.45,5.499777777777777,11.011,28.357162525,59.94111111111111
UGA,2014,4.5251731500000005,21.445724,98.45,14.95,5.712111111111111,11.087666666666667,28.196421,60.51955555555556
UGA,2015,4.8192164,21.656718,98.4,15.45,5.924888888888889,11.165111111111113,28.01514598,61.13166666666666
UGA,2016,5.1383974,21.872646000000003,98.4,16.05,6.137777777777778,11.243111111111112,27.371429860000003,61.62788888888888
UGA,2017,5.48559445,22.0900455,98.35,16.65,6.226,11.310222222222222,26.85309043,62.09477777777777
UGA,2018,5.8624001,22.3136825,98.3,17.25,6.315444444444444,11.377555555555556,26.246594055,62.69366666666666
